year,month,day,hour,minute,second,latitude,longitude,depth,magnitude
1994,05,23,15,16,57,24.0416,122.5507,25.5,5.9
1994,05,23,06,24,55,23.9889,122.5029,37.8,5.6
1994,05,23,05,36,04,24.0979,122.4819,39.5,6.2
1994,05,10,04,06,08,20.9938,120.3085,32.2,5.5
1994,04,13,04,00,47,22.74,123.6134,7.9,5.7
1994,03,17,11,28,04,23.9894,122.2946,46,5.6
1994,01,20,05,50,14,24.0435,121.8267,70.1,5.5
1994,01,17,07,19,42,24.9201,122.9707,131.7,5.3
1993,12,15,21,49,43,23.188,120.5393,26.6,5.4
1993,12,10,08,59,39,20.8396,121.2328,36.8,6.1
1993,12,06,23,00,17,21.8233,121.0633,30.1,5.4
1993,09,11,17,36,46,20.0779,121.4335,43.4,5.6
1993,09,01,04,21,54,20.1573,120.4266,19.4,5.2
1993,03,31,03,36,09,23.5028,123.6794,29,5.3
1993,01,23,08,59,26,24.0718,121.7038,40.6,5.7
1992,09,28,14,06,04,24.0748,122.6459,42.7,6.4
1992,09,01,16,41,14,23.7537,121.7175,66.1,5.6
1991,03,26,03,58,23,21.7117,121.7747,17.7,6.5
1990,12,13,19,50,19,23.712,121.618,21.7,6.7
1990,12,13,03,01,47,23.908,121.6455,6.6,6.7
1990,07,04,02,24,40,25.4183,124.5588,122.4,5.6
1989,08,03,11,31,20,23.0503,121.9314,11,6.6
1988,07,20,23,15,35,23.9544,121.6727,37.2,5.9
1987,06,07,05,49,45,20.4194,121.3393,28.8,6.2
1987,01,06,05,07,48,23.987,121.7829,41.4,5.8
1986,11,14,21,20,05,23.9549,121.765,38,7.3
1986,05,20,05,25,48,24.1361,121.6618,29.3,6.2
1986,02,27,06,23,13,24.0216,122.2257,40.6,5.7
