X,Y,#EventID,year,month,dayThour,minute,second,latitude,longitude,depth,Author,Catalog,Contributor,ContributorID,MagType,magnitude,MagAuthor,EventLocationName
123.1325,24.6245,2436066,2007,05,09T10,46,15,24.6245,123.1325,78.4,ISC,ISC,ISC,11409606,MW,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.363,23.8974,2433671,2007,05,08T20,12,11,23.8974,123.363,30.4,ISC,ISC,ISC,11409548,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.3578,23.9244,2422561,2007,05,06T03,45,29,23.9244,123.3578,31.1,ISC,ISC,ISC,11409290,MW,4.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.4868,23.8526,2590900,2007,04,29T21,32,16,23.8526,123.4868,14,ISC,ISC,ISC,11220430,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.9031,24.7498,2584266,2007,04,28T10,39,51,24.7498,121.9031,16.8,ISC,ISC,ISC,11220178,Mw,4.3,NIED,TAIWAN
121.9283,23.2832,2571492,2007,04,25T17,11,54,23.2832,121.9283,39.2,ISC,ISC,ISC,11219716,Mw,4.3,NIED,TAIWAN
120.5194,21.6481,2544312,2007,04,21T17,08,29,21.6481,120.5194,26.9,ISC,ISC,ISC,11218915,Mw,5.1,NIED,TAIWAN REGION
120.6479,21.5733,2543404,2007,04,21T14,34,16,21.5733,120.6479,30.2,ISC,ISC,ISC,11218901,Mw,4.6,NIED,TAIWAN REGION
122.1137,21.3187,2539036,2007,04,21T00,32,24,21.3187,122.1137,1.7,ISC,ISC,ISC,11218816,MW,5.5,GCMT,TAIWAN REGION
122.3939,24.0112,2494840,2007,04,16T01,31,50,24.0112,122.3939,25.6,ISC,ISC,ISC,11217746,Mw,4,NIED,TAIWAN REGION
122.0826,24.8801,2462011,2007,04,10T22,04,45,24.8801,122.0826,115.1,ISC,ISC,ISC,11216591,Mw,4.1,NIED,TAIWAN REGION
121.3407,23.0977,2446003,2007,04,08T05,36,31,23.0977,121.3407,35,ISC,ISC,ISC,11215769,Mw,3.7,NIED,TAIWAN
122.2552,24.0582,2415346,2007,04,03T06,57,55,24.0582,122.2552,46.4,ISC,ISC,ISC,11213860,Mw,4.2,NIED,TAIWAN REGION
122.4807,23.8291,2412356,2007,04,02T20,05,51,23.8291,122.4807,16,ISC,ISC,ISC,11213596,Mw,4.4,NIED,TAIWAN REGION
121.8515,24.1323,2542170,2007,03,30T13,21,45,24.1323,121.8515,5.9,ISC,ISC,ISC,10879150,Mw,4.2,NIED,TAIWAN
121.7303,20.1126,2530200,2007,03,29T02,50,25,20.1126,121.7303,52.6,ISC,ISC,ISC,10879014,Mw,4.2,NIED,PHILIPPINE ISLANDS REGION
121.7046,20.097,2477347,2007,03,24T05,40,13,20.097,121.7046,60,ISC,ISC,ISC,10878368,Mw,4.2,NIED,PHILIPPINE ISLANDS REGION
122.4377,23.9488,2471109,2007,03,22T09,43,20,23.9488,122.4377,14.9,ISC,ISC,ISC,10878208,Mw,4,NIED,TAIWAN REGION
122.8739,22.5891,2457570,2007,03,18T05,53,53,22.5891,122.8739,20.6,ISC,ISC,ISC,10877867,Mw,4.2,NIED,TAIWAN REGION
121.4961,22.8386,2452373,2007,03,16T11,40,42,22.8386,121.4961,37.7,ISC,ISC,ISC,10877739,Mw,4.6,NIED,TAIWAN REGION
120.4787,22.0008,2445669,2007,03,14T12,00,16,22.0008,120.4787,30.2,ISC,ISC,ISC,10877580,Mw,4.6,NIED,TAIWAN
121.7969,24.1262,2439561,2007,03,12T13,35,51,24.1262,121.7969,10.2,ISC,ISC,ISC,10877400,Mw,4.6,NIED,TAIWAN
122.6486,24.063,2430972,2007,03,10T00,22,05,24.063,122.6486,43.7,ISC,ISC,ISC,10877122,Mw,4,NIED,TAIWAN REGION
123.0209,23.7187,2429952,2007,03,09T18,48,11,23.7187,123.0209,29.9,ISC,ISC,ISC,10877102,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.4195,20.1283,2429823,2007,03,09T17,44,04,20.1283,121.4195,37.3,ISC,ISC,ISC,10877098,MW,5.4,GCMT,PHILIPPINE ISLANDS REGION
121.8999,24.5403,2426315,2007,03,08T15,37,36,24.5403,121.8999,67.5,ISC,ISC,ISC,10877020,Mw,4.2,NIED,TAIWAN
122.4143,24.0973,2423815,2007,03,07T22,57,20,24.0973,122.4143,43.4,ISC,ISC,ISC,10876953,MW,5.1,GCMT,TAIWAN REGION
123.3947,23.8815,2419781,2007,03,06T16,30,58,23.8815,123.3947,29.6,ISC,ISC,ISC,10876851,MW,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.5965,24.1183,2417433,2007,03,05T23,55,48,24.1183,123.5965,47,ISC,ISC,ISC,10876779,MW,4.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.8694,24.1849,2416525,2007,03,05T16,43,38,24.1849,121.8694,4.2,ISC,ISC,ISC,10876755,Mw,4.5,NIED,TAIWAN
121.8877,24.1244,2416464,2007,03,05T16,13,43,24.1244,121.8877,5,ISC,ISC,ISC,10876753,Mw,4.7,NIED,TAIWAN
121.9064,24.2286,2416167,2007,03,05T14,34,40,24.2286,121.9064,7.7,ISC,ISC,ISC,10876745,Mw,4.7,NIED,TAIWAN
122.1954,20.876,2409025,2007,03,03T10,58,20,20.876,122.1954,35,ISC,ISC,ISC,10876554,Mw,4.7,NIED,PHILIPPINE ISLANDS REGION
121.8263,21.9578,2515105,2007,02,28T18,28,11,21.9578,121.8263,10,ISC,ISC,ISC,10848672,Mw,4.1,NIED,TAIWAN REGION
121.7432,24.0803,2508212,2007,02,27T19,57,10,24.0803,121.7432,28.6,ISC,ISC,ISC,10848581,Mw,4,NIED,TAIWAN
123.7016,25.0391,2466005,2007,02,20T19,07,53,25.0391,123.7016,17.7,ISC,ISC,ISC,10847840,Mw,4.2,NIED,NORTHEAST OF TAIWAN
121.2876,20.9751,2461928,2007,02,19T14,11,38,20.9751,121.2876,10,ISC,ISC,ISC,10847729,Mw,4.1,NIED,PHILIPPINE ISLANDS REGION
120.4895,21.6821,2459711,2007,02,18T21,04,58,21.6821,120.4895,23.9,ISC,ISC,ISC,10847672,MW,5.3,GCMT,TAIWAN REGION
122.3037,24.1945,2446382,2007,02,14T22,42,53,24.1945,122.3037,57.1,ISC,ISC,ISC,10847331,Mw,4.8,NIED,TAIWAN REGION
121.0955,22.1236,2443817,2007,02,14T03,30,35,22.1236,121.0955,41.7,ISC,ISC,ISC,10847263,Mw,4.6,NIED,TAIWAN REGION
121.0384,22.0639,2443769,2007,02,14T03,26,17,22.0639,121.0384,17.6,ISC,ISC,ISC,10847261,Mw,4.7,NIED,TAIWAN REGION
122.484,24.0568,2441576,2007,02,13T11,36,55,24.0568,122.484,29.5,ISC,ISC,ISC,10847214,Mw,4.2,NIED,TAIWAN REGION
121.8431,24.3618,2437557,2007,02,12T05,40,26,24.3618,121.8431,20.9,ISC,ISC,ISC,10847133,Mw,3.8,NIED,TAIWAN
124.3813,25.2423,2437200,2007,02,12T02,42,13,25.2423,124.3813,7.1,ISC,ISC,ISC,10847124,MW,5,GCMT,NORTHEAST OF TAIWAN
124.0509,24.9832,2422627,2007,02,07T22,19,03,24.9832,124.0509,99,ISC,ISC,ISC,10846775,Mw,3.7,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.8045,23.9094,2421638,2007,02,07T15,18,28,23.9094,123.8045,36.9,ISC,ISC,ISC,10846756,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.1215,21.0759,2419171,2007,02,06T21,45,18,21.0759,122.1215,18.5,ISC,ISC,ISC,10846698,Mw,4.4,NIED,TAIWAN REGION
122.1677,24.1126,2413932,2007,02,05T09,17,46,24.1126,122.1677,55.9,ISC,ISC,ISC,10846601,Mw,3.6,NIED,TAIWAN REGION
121.8948,21.9226,2409169,2007,02,03T17,35,22,21.9226,121.8948,33.3,ISC,ISC,ISC,10846489,MW,4.8,GCMT,TAIWAN REGION
122.5351,23.7649,2538491,2007,01,28T22,08,39,23.7649,122.5351,39,ISC,ISC,ISC,10654105,Mw,4.2,NIED,TAIWAN REGION
122.4759,24.021,2522000,2007,01,26T09,53,53,24.021,122.4759,25.1,ISC,ISC,ISC,10653861,Mw,4,NIED,TAIWAN REGION
121.9541,22.5998,2514794,2007,01,25T10,59,18,22.5998,121.9541,39.6,ISC,ISC,ISC,10653752,MW,6,GCMT,TAIWAN REGION
122.1297,21.0577,2513731,2007,01,25T08,11,57,21.0577,122.1297,17.8,ISC,ISC,ISC,10653731,Mw,4.8,NIED,TAIWAN REGION
122.51,24.0239,2509580,2007,01,24T17,21,58,24.0239,122.51,38.6,ISC,ISC,ISC,10653668,Mw,4.3,NIED,TAIWAN REGION
122.1631,24.1529,2492214,2007,01,22T12,36,55,24.1529,122.1631,25,ISC,ISC,ISC,10653417,Mw,3.8,NIED,TAIWAN REGION
120.7655,21.9012,2469500,2007,01,18T23,53,29,21.9012,120.7655,57.4,ISC,ISC,ISC,10652952,Mw,4.3,NIED,TAIWAN REGION
121.7854,23.961,2463346,2007,01,17T04,00,25,23.961,121.7854,42.5,ISC,ISC,ISC,10652786,Mw,4.2,NIED,TAIWAN
122.4935,24.0456,2461774,2007,01,16T17,17,34,24.0456,122.4935,38,ISC,ISC,ISC,10652736,Mw,4,NIED,TAIWAN REGION
122.4476,24.0223,2459566,2007,01,16T03,10,37,24.0223,122.4476,31.9,ISC,ISC,ISC,10652673,MW,5.2,GCMT,TAIWAN REGION
123.4072,23.9304,2457959,2007,01,15T17,50,28,23.9304,123.4072,37.1,ISC,ISC,ISC,10652619,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.5427,23.3579,2453563,2007,01,14T16,35,14,23.3579,122.5427,13.4,ISC,ISC,ISC,10652465,Mw,4.5,NIED,TAIWAN REGION
122.0841,22.0056,2450988,2007,01,14T03,32,37,22.0056,122.0841,11,ISC,ISC,ISC,10652360,Mw,4.1,NIED,TAIWAN REGION
122.0647,21.3672,2443461,2007,01,12T22,15,44,21.3672,122.0647,20.7,ISC,ISC,ISC,10651952,Mw,4.2,NIED,TAIWAN REGION
119.9984,20.8624,2419352,2007,01,06T01,23,24,20.8624,119.9984,19.4,ISC,ISC,ISC,10651358,Mw,4.6,NIED,PHILIPPINE ISLANDS REGION
120.7471,21.6659,2413065,2007,01,04T06,29,06,21.6659,120.7471,36.3,ISC,ISC,ISC,10651220,Mw,4.3,NIED,TAIWAN REGION
122.5277,24.7977,2398264,2006,12,31T22,37,26,24.7977,122.5277,100,ISC,ISC,ISC,10577287,Mw,4.4,NIED,TAIWAN REGION
120.6316,21.8705,2397720,2006,12,31T19,19,41,21.8705,120.6316,49.6,ISC,ISC,ISC,10577268,Mw,3.9,NIED,TAIWAN REGION
120.0553,21.6666,2386414,2006,12,28T01,14,58,21.6666,120.0553,34.9,ISC,ISC,ISC,10576910,Mw,4.5,NIED,TAIWAN REGION
120.7885,21.7462,2386251,2006,12,28T00,04,22,21.7462,120.7885,67.6,ISC,ISC,ISC,10576904,Mw,4.1,NIED,TAIWAN REGION
120.516,22.0125,2383657,2006,12,27T02,30,41,22.0125,120.516,42.6,ISC,ISC,ISC,10576818,MW,5.6,GCMT,TAIWAN
120.6185,21.7311,2383613,2006,12,27T02,19,14,21.7311,120.6185,26.6,ISC,ISC,ISC,10576817,Mw,3.9,NIED,TAIWAN REGION
120.5037,21.914,2383157,2006,12,26T22,54,33,21.914,120.5037,37.7,ISC,ISC,ISC,10576798,Mw,4,NIED,TAIWAN REGION
120.5915,21.7822,2382450,2006,12,26T17,35,14,21.7822,120.5915,34.2,ISC,ISC,ISC,10576776,Mw,5.3,NIED,TAIWAN REGION
120.4143,22.1059,2382051,2006,12,26T15,41,45,22.1059,120.4143,28.4,ISC,ISC,ISC,10576764,Mw,5.4,NIED,TAIWAN
120.4981,22.0298,2381423,2006,12,26T12,34,17,22.0298,120.4981,30.2,ISC,ISC,ISC,10576734,MW,6.9,GCMT,TAIWAN
120.5446,21.8643,2381388,2006,12,26T12,26,21,21.8643,120.5446,6.6,ISC,ISC,ISC,10576733,MW,7,GCMT,TAIWAN REGION
121.4073,23.2601,2380766,2006,12,26T08,20,04,23.2601,121.4073,31,ISC,ISC,ISC,10576712,Mw,4,NIED,TAIWAN
122.34,23.89,2375930,2006,12,24T19,35,20,23.89,122.34,20,JMA,ISC,ISC,9010030,Mw,3.8,NIED,TAIWAN REGION
122.3098,24.7847,2372555,2006,12,23T19,06,39,24.7847,122.3098,15.4,ISC,ISC,ISC,10576483,Mw,3.7,NIED,TAIWAN REGION
122.309,24.7188,2372334,2006,12,23T17,28,29,24.7188,122.309,26.3,ISC,ISC,ISC,10576478,MW,5.1,GCMT,TAIWAN REGION
122.3311,24.7344,2359486,2006,12,19T20,44,36,24.7344,122.3311,28,ISC,ISC,ISC,10576159,Mw,4.4,NIED,TAIWAN REGION
121.59,23.97,2354927,2006,12,18T14,32,10,23.97,121.59,0,JMA,ISC,ISC,9008343,MW,3.4,ASIES,TAIWAN
121.56,23.78,2353593,2006,12,18T03,47,27,23.78,121.56,11,JMA,ISC,ISC,9008229,MW,3.4,ASIES,TAIWAN
122.1444,24.7781,2341618,2006,12,14T11,10,36,24.7781,122.1444,10,ISC,ISC,ISC,10575648,Mw,4.8,NIED,TAIWAN REGION
122.0919,24.8878,2341574,2006,12,14T11,03,03,24.8878,122.0919,92.9,IDC,ISC,ISC,8304639,Mw,4.2,NIED,TAIWAN REGION
119.9376,20.9051,2339051,2006,12,13T17,02,19,20.9051,119.9376,24,ISC,ISC,ISC,10575573,MW,5.1,GCMT,PHILIPPINE ISLANDS REGION
120.0805,20.8864,2309467,2006,12,07T23,34,27,20.8864,120.0805,36.5,ISC,ISC,ISC,10575022,Mw,4.6,NIED,PHILIPPINE ISLANDS REGION
122.4097,24.1762,2298066,2006,12,06T10,42,23,24.1762,122.4097,35,ISC,ISC,ISC,10574876,Mw,3.8,NIED,TAIWAN REGION
121.7088,24.227,2294624,2006,12,05T22,36,00,24.227,121.7088,29.4,ISC,ISC,ISC,10574831,Mw,4.4,NIED,TAIWAN
122.2791,24.2025,2262617,2006,12,01T07,50,36,24.2025,122.2791,45.8,ISC,ISC,ISC,10574318,Mw,4.2,NIED,TAIWAN REGION
123.6579,25.0325,2397921,2006,11,27T07,08,38,25.0325,123.6579,6,ISC,ISC,ISC,10485437,Mw,4.3,NIED,NORTHEAST OF TAIWAN
121.6679,23.9842,2396879,2006,11,26T19,46,09,23.9842,121.6679,47,ISC,ISC,ISC,10485385,Mw,4.2,NIED,TAIWAN
122.1361,21.0722,2396816,2006,11,26T19,27,45,21.0722,122.1361,29.8,ISC,ISC,ISC,10485382,Mw,4.3,NIED,TAIWAN REGION
124.503,25.274,2384612,2006,11,23T05,20,01,25.274,124.503,103.5,ISC,ISC,ISC,10484936,Mw,4.4,NIED,NORTHEAST OF TAIWAN
120.2875,20.533,2364577,2006,11,18T11,08,48,20.533,120.2875,30.5,ISC,ISC,ISC,10484203,MW,5.3,GCMT,PHILIPPINE ISLANDS REGION
122.185,23.1487,2349095,2006,11,16T01,50,20,23.1487,122.185,29.3,ISC,ISC,ISC,10483472,Mw,5.1,NIED,TAIWAN REGION
122.3629,23.4661,2338204,2006,11,13T22,29,27,23.4661,122.3629,20.4,ISC,ISC,ISC,10482991,Mw,4.7,NIED,TAIWAN REGION
120.1756,20.7885,2335822,2006,11,13T09,52,22,20.7885,120.1756,35,ISC,ISC,ISC,10482937,Mw,4.1,NIED,PHILIPPINE ISLANDS REGION
120.1697,20.7685,2335666,2006,11,13T09,06,52,20.7685,120.1697,25.5,ISC,ISC,ISC,10482932,Mw,4.5,NIED,PHILIPPINE ISLANDS REGION
120.0976,20.7213,2335459,2006,11,13T08,02,45,20.7213,120.0976,17.9,ISC,ISC,ISC,10482924,MW,5.2,GCMT,PHILIPPINE ISLANDS REGION
121.5259,23.86,2330882,2006,11,12T02,40,57,23.86,121.5259,40.2,ISC,ISC,ISC,10482821,Mw,4.1,NIED,TAIWAN
121.8864,24.3583,2297840,2006,11,06T17,15,51,24.3583,121.8864,40.2,ISC,ISC,ISC,10482234,Mw,4,NIED,TAIWAN
121.9215,24.1292,2297312,2006,11,06T15,31,55,24.1292,121.9215,37.5,ISC,ISC,ISC,10482228,Mw,4.3,NIED,TAIWAN
121.8881,24.3884,2297023,2006,11,06T14,34,08,24.3884,121.8881,40.4,ISC,ISC,ISC,10482226,Mw,3.8,NIED,TAIWAN
122.07,21.76,2280514,2006,11,04T01,58,46,21.76,122.07,0,JMA,ISC,ISC,8623445,Mw,3.7,NIED,TAIWAN REGION
121.1589,22.5605,2388277,2006,10,28T14,36,52,22.5605,121.1589,54.7,ISC,ISC,ISC,10443267,Mw,4.1,NIED,TAIWAN REGION
122.4113,23.9912,2371524,2006,10,23T18,08,31,23.9912,122.4113,20.7,ISC,ISC,ISC,10442862,Mw,4.1,NIED,TAIWAN REGION
122.9166,24.9197,2363959,2006,10,21T16,41,12,24.9197,122.9166,121.4,ISC,ISC,ISC,10442663,Mw,4.1,NIED,TAIWAN REGION
124.3727,23.6762,2349421,2006,10,17T11,04,45,23.6762,124.3727,28,ISC,ISC,ISC,10442295,Mw,4.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.5705,24.9115,2339840,2006,10,14T10,24,52,24.9115,123.5705,95.4,ISC,ISC,ISC,10442050,MW,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.66,24.01,2332040,2006,10,12T15,40,45,24.01,122.66,31,JMA,ISC,ISC,8616644,Mw,4,NIED,TAIWAN REGION
122.5855,24.0868,2331927,2006,10,12T14,46,30,24.0868,122.5855,38.7,ISC,ISC,ISC,10441885,MW,5.8,GCMT,TAIWAN REGION
119.8918,20.7668,2331347,2006,10,12T12,36,16,20.7668,119.8918,16.6,ISC,ISC,ISC,10441877,Mw,4.3,NIED,PHILIPPINE ISLANDS REGION
120.1338,20.8046,2324642,2006,10,11T07,32,23,20.8046,120.1338,26.9,ISC,ISC,ISC,10441776,Mw,4.8,NIED,PHILIPPINE ISLANDS REGION
120.0991,20.6857,2324478,2006,10,11T06,43,57,20.6857,120.0991,31.1,ISC,ISC,ISC,10441770,MW,5.7,GCMT,PHILIPPINE ISLANDS REGION
120.3152,20.7406,2324162,2006,10,11T05,11,31,20.7406,120.3152,49,ISC,ISC,ISC,10441761,Mw,4.4,NIED,PHILIPPINE ISLANDS REGION
