Longitude,Latitude,Depth,m_min,m_bin,a0_value
-51.25000,6.25000,0.000,3.00,0.50,-7.013175e-01
-50.75000,6.25000,0.000,3.00,0.50,-7.057438e-01
-50.25000,6.25000,0.000,3.00,0.50,-7.450678e-01
-49.75000,6.25000,0.000,3.00,0.50,-7.482234e-01
-49.25000,6.25000,0.000,3.00,0.50,-7.495903e-01
-48.75000,6.25000,0.000,3.00,0.50,-6.884688e-01
-48.25000,6.25000,0.000,3.00,0.50,-6.894362e-01
-47.75000,6.25000,0.000,3.00,0.50,-7.564705e-01
-47.25000,6.25000,0.000,3.00,0.50,-7.041965e-01
-46.75000,6.25000,0.000,3.00,0.50,-6.849201e-01
-46.25000,6.25000,0.000,3.00,0.50,-6.985061e-01
-45.75000,6.25000,0.000,3.00,0.50,-7.765022e-01
-45.25000,6.25000,0.000,3.00,0.50,-7.892389e-01
-44.75000,6.25000,0.000,3.00,0.50,-8.005984e-01
-44.25000,6.25000,0.000,3.00,0.50,-8.919186e-01
-43.75000,6.25000,0.000,3.00,0.50,-9.002815e-01
-43.25000,6.25000,0.000,3.00,0.50,-9.078388e-01
-42.75000,6.25000,0.000,3.00,0.50,-8.194204e-01
-42.25000,6.25000,0.000,3.00,0.50,-8.240573e-01
-41.75000,6.25000,0.000,3.00,0.50,-8.286634e-01
-41.25000,6.25000,0.000,3.00,0.50,-8.333801e-01
-40.75000,6.25000,0.000,3.00,0.50,-8.382930e-01
-40.25000,6.25000,0.000,3.00,0.50,-8.434337e-01
-39.75000,6.25000,0.000,3.00,0.50,-8.487903e-01
-39.25000,6.25000,0.000,3.00,0.50,-8.623237e-01
-38.75000,6.25000,0.000,3.00,0.50,-8.680151e-01
-38.25000,6.25000,0.000,3.00,0.50,-9.252229e-01
-37.75000,6.25000,0.000,3.00,0.50,-9.307929e-01
-37.25000,6.25000,0.000,3.00,0.50,-9.364020e-01
-36.75000,6.25000,0.000,3.00,0.50,-9.420237e-01
-36.25000,6.25000,0.000,3.00,0.50,-9.476413e-01
-35.75000,6.25000,0.000,3.00,0.50,-9.532457e-01
-35.25000,6.25000,0.000,3.00,0.50,-1.078483e+00
-34.75000,6.25000,0.000,3.00,0.50,-1.082382e+00
-34.25000,6.25000,0.000,3.00,0.50,-1.172438e+00
-33.75000,6.25000,0.000,3.00,0.50,-1.284669e+00
-33.25000,6.25000,0.000,3.00,0.50,-1.287047e+00
-32.75000,6.25000,0.000,3.00,0.50,-1.289713e+00
-32.25000,6.25000,0.000,3.00,0.50,-1.292644e+00
-31.75000,6.25000,0.000,3.00,0.50,-1.295819e+00
-31.25000,6.25000,0.000,3.00,0.50,-1.299213e+00
-30.75000,6.25000,0.000,3.00,0.50,-1.302805e+00
-30.25000,6.25000,0.000,3.00,0.50,-1.306571e+00
-79.75000,6.75000,0.000,3.00,0.50,-2.340411e+00
-79.25000,6.75000,0.000,3.00,0.50,-2.336499e+00
-78.75000,6.75000,0.000,3.00,0.50,-2.332544e+00
-78.25000,6.75000,0.000,3.00,0.50,-2.328545e+00
-77.75000,6.75000,0.000,3.00,0.50,-2.324504e+00
-77.25000,6.75000,0.000,3.00,0.50,-2.320422e+00
-76.75000,6.75000,0.000,3.00,0.50,-2.316300e+00
-76.25000,6.75000,0.000,3.00,0.50,-2.312141e+00
-75.75000,6.75000,0.000,3.00,0.50,-2.307947e+00
-75.25000,6.75000,0.000,3.00,0.50,-2.303721e+00
-74.75000,6.75000,0.000,3.00,0.50,-2.299465e+00
-74.25000,6.75000,0.000,3.00,0.50,-2.295185e+00
-73.75000,6.75000,0.000,3.00,0.50,-2.290885e+00
-73.25000,6.75000,0.000,3.00,0.50,-2.286570e+00
-72.75000,6.75000,0.000,3.00,0.50,-2.177485e+00
-72.25000,6.75000,0.000,3.00,0.50,-2.173674e+00
-71.75000,6.75000,0.000,3.00,0.50,-2.169867e+00
-71.25000,6.75000,0.000,3.00,0.50,-1.661706e+00
-70.75000,6.75000,0.000,3.00,0.50,-1.656429e+00
-70.25000,6.75000,0.000,3.00,0.50,-1.651145e+00
-69.75000,6.75000,0.000,3.00,0.50,-1.645868e+00
-69.25000,6.75000,0.000,3.00,0.50,-1.640614e+00
-68.75000,6.75000,0.000,3.00,0.50,-1.635404e+00
-68.25000,6.75000,0.000,3.00,0.50,-1.630260e+00
-67.75000,6.75000,0.000,3.00,0.50,-1.625207e+00
-67.25000,6.75000,0.000,3.00,0.50,-1.620274e+00
-66.75000,6.75000,0.000,3.00,0.50,-1.615494e+00
-66.25000,6.75000,0.000,3.00,0.50,-1.284667e+00
-65.75000,6.75000,0.000,3.00,0.50,-1.095030e+00
-65.25000,6.75000,0.000,3.00,0.50,-1.011646e+00
-64.75000,6.75000,0.000,3.00,0.50,-1.001806e+00
-64.25000,6.75000,0.000,3.00,0.50,-9.918390e-01
-63.75000,6.75000,0.000,3.00,0.50,-9.818283e-01
-63.25000,6.75000,0.000,3.00,0.50,-5.905464e-01
-62.75000,6.75000,0.000,3.00,0.50,-5.577358e-01
-62.25000,6.75000,0.000,3.00,0.50,-3.733764e-01
-61.75000,6.75000,0.000,3.00,0.50,-3.327852e-01
-61.25000,6.75000,0.000,3.00,0.50,-2.901154e-01
-60.75000,6.75000,0.000,3.00,0.50,-3.013390e-01
-60.25000,6.75000,0.000,3.00,0.50,-3.235520e-01
-59.75000,6.75000,0.000,3.00,0.50,-3.506550e-01
-59.25000,6.75000,0.000,3.00,0.50,-5.107120e-01
-58.75000,6.75000,0.000,3.00,0.50,-4.897862e-01
-58.25000,6.75000,0.000,3.00,0.50,-6.794041e-01
-57.75000,6.75000,0.000,3.00,0.50,-6.781646e-01
-57.25000,6.75000,0.000,3.00,0.50,-6.770368e-01
-56.75000,6.75000,0.000,3.00,0.50,-6.757348e-01
-56.25000,6.75000,0.000,3.00,0.50,-6.740082e-01
-55.75000,6.75000,0.000,3.00,0.50,-6.716476e-01
-55.25000,6.75000,0.000,3.00,0.50,-6.684898e-01
-54.75000,6.75000,0.000,3.00,0.50,-7.212964e-01
-54.25000,6.75000,0.000,3.00,0.50,-7.145222e-01
-53.75000,6.75000,0.000,3.00,0.50,-7.068962e-01
-53.25000,6.75000,0.000,3.00,0.50,-6.974525e-01
-52.75000,6.75000,0.000,3.00,0.50,-7.473967e-01
-52.25000,6.75000,0.000,3.00,0.50,-7.373514e-01
-51.75000,6.75000,0.000,3.00,0.50,-7.314664e-01
-51.25000,6.75000,0.000,3.00,0.50,-7.297688e-01
-50.75000,6.75000,0.000,3.00,0.50,-7.308885e-01
-50.25000,6.75000,0.000,3.00,0.50,-7.693350e-01
-49.75000,6.75000,0.000,3.00,0.50,-7.714837e-01
-49.25000,6.75000,0.000,3.00,0.50,-7.734523e-01
-48.75000,6.75000,0.000,3.00,0.50,-7.756690e-01
-48.25000,6.75000,0.000,3.00,0.50,-7.792730e-01
-47.75000,6.75000,0.000,3.00,0.50,-7.857570e-01
-47.25000,6.75000,0.000,3.00,0.50,-7.960059e-01
-46.75000,6.75000,0.000,3.00,0.50,-7.388199e-01
-46.25000,6.75000,0.000,3.00,0.50,-7.796589e-01
-45.75000,6.75000,0.000,3.00,0.50,-7.907732e-01
-45.25000,6.75000,0.000,3.00,0.50,-8.014771e-01
-44.75000,6.75000,0.000,3.00,0.50,-8.945834e-01
-44.25000,6.75000,0.000,3.00,0.50,-9.031027e-01
-43.75000,6.75000,0.000,3.00,0.50,-9.109271e-01
-43.25000,6.75000,0.000,3.00,0.50,-9.182002e-01
-42.75000,6.75000,0.000,3.00,0.50,-9.250947e-01
-42.25000,6.75000,0.000,3.00,0.50,-9.317850e-01
-41.75000,6.75000,0.000,3.00,0.50,-8.381004e-01
-41.25000,6.75000,0.000,3.00,0.50,-8.427088e-01
-40.75000,6.75000,0.000,3.00,0.50,-8.474412e-01
-40.25000,6.75000,0.000,3.00,0.50,-8.523304e-01
-39.75000,6.75000,0.000,3.00,0.50,-8.573791e-01
-39.25000,6.75000,0.000,3.00,0.50,-8.706919e-01
-38.75000,6.75000,0.000,3.00,0.50,-8.760208e-01
-38.25000,6.75000,0.000,3.00,0.50,-9.337328e-01
-37.75000,6.75000,0.000,3.00,0.50,-9.389170e-01
-37.25000,6.75000,0.000,3.00,0.50,-9.441640e-01
-36.75000,6.75000,0.000,3.00,0.50,-9.494493e-01
-36.25000,6.75000,0.000,3.00,0.50,-9.547557e-01
-35.75000,6.75000,0.000,3.00,0.50,-1.080732e+00
-35.25000,6.75000,0.000,3.00,0.50,-1.084482e+00
-34.75000,6.75000,0.000,3.00,0.50,-1.088300e+00
-34.25000,6.75000,0.000,3.00,0.50,-1.179205e+00
-33.75000,6.75000,0.000,3.00,0.50,-1.292986e+00
-33.25000,6.75000,0.000,3.00,0.50,-1.295190e+00
-32.75000,6.75000,0.000,3.00,0.50,-1.297663e+00
-32.25000,6.75000,0.000,3.00,0.50,-1.300389e+00
-31.75000,6.75000,0.000,3.00,0.50,-1.303345e+00
-31.25000,6.75000,0.000,3.00,0.50,-1.306513e+00
-30.75000,6.75000,0.000,3.00,0.50,-1.309871e+00
-30.25000,6.75000,0.000,3.00,0.50,-1.472831e+00
-79.75000,7.25000,0.000,3.00,0.50,-2.342993e+00
-79.25000,7.25000,0.000,3.00,0.50,-2.339178e+00
-78.75000,7.25000,0.000,3.00,0.50,-2.335324e+00
-78.25000,7.25000,0.000,3.00,0.50,-2.331432e+00
-77.75000,7.25000,0.000,3.00,0.50,-2.327503e+00
-77.25000,7.25000,0.000,3.00,0.50,-2.323539e+00
-76.75000,7.25000,0.000,3.00,0.50,-2.319542e+00
-76.25000,7.25000,0.000,3.00,0.50,-2.315513e+00
-75.75000,7.25000,0.000,3.00,0.50,-2.311456e+00
-75.25000,7.25000,0.000,3.00,0.50,-2.307374e+00
-74.75000,7.25000,0.000,3.00,0.50,-2.303270e+00
-74.25000,7.25000,0.000,3.00,0.50,-2.299149e+00
-73.75000,7.25000,0.000,3.00,0.50,-2.295016e+00
-73.25000,7.25000,0.000,3.00,0.50,-2.290877e+00
-72.75000,7.25000,0.000,3.00,0.50,-2.181332e+00
-72.25000,7.25000,0.000,3.00,0.50,-2.177680e+00
-71.75000,7.25000,0.000,3.00,0.50,-2.174039e+00
-71.25000,7.25000,0.000,3.00,0.50,-2.170415e+00
-70.75000,7.25000,0.000,3.00,0.50,-1.661655e+00
-70.25000,7.25000,0.000,3.00,0.50,-1.656642e+00
-69.75000,7.25000,0.000,3.00,0.50,-1.651650e+00
-69.25000,7.25000,0.000,3.00,0.50,-1.646695e+00
-68.75000,7.25000,0.000,3.00,0.50,-1.641795e+00
-68.25000,7.25000,0.000,3.00,0.50,-1.636973e+00
-67.75000,7.25000,0.000,3.00,0.50,-1.632252e+00
-67.25000,7.25000,0.000,3.00,0.50,-1.627658e+00
-66.75000,7.25000,0.000,3.00,0.50,-1.623222e+00
-66.25000,7.25000,0.000,3.00,0.50,-1.618974e+00
-65.75000,7.25000,0.000,3.00,0.50,-1.284893e+00
-65.25000,7.25000,0.000,3.00,0.50,-1.019868e+00
-64.75000,7.25000,0.000,3.00,0.50,-1.010838e+00
-64.25000,7.25000,0.000,3.00,0.50,-1.001779e+00
-63.75000,7.25000,0.000,3.00,0.50,-9.927770e-01
-63.25000,7.25000,0.000,3.00,0.50,-6.584743e-01
-62.75000,7.25000,0.000,3.00,0.50,-6.320048e-01
-62.25000,7.25000,0.000,3.00,0.50,-5.605051e-01
-61.75000,7.25000,0.000,3.00,0.50,-3.906874e-01
-61.25000,7.25000,0.000,3.00,0.50,-3.500919e-01
-60.75000,7.25000,0.000,3.00,0.50,-3.529154e-01
-60.25000,7.25000,0.000,3.00,0.50,-3.649209e-01
-59.75000,7.25000,0.000,3.00,0.50,-3.818201e-01
-59.25000,7.25000,0.000,3.00,0.50,-5.357434e-01
-58.75000,7.25000,0.000,3.00,0.50,-7.559353e-01
-58.25000,7.25000,0.000,3.00,0.50,-6.920103e-01
-57.75000,7.25000,0.000,3.00,0.50,-6.902145e-01
-57.25000,7.25000,0.000,3.00,0.50,-6.885629e-01
-56.75000,7.25000,0.000,3.00,0.50,-6.868453e-01
-56.25000,7.25000,0.000,3.00,0.50,-6.848760e-01
-55.75000,7.25000,0.000,3.00,0.50,-7.422978e-01
-55.25000,7.25000,0.000,3.00,0.50,-7.380495e-01
-54.75000,7.25000,0.000,3.00,0.50,-7.331515e-01
-54.25000,7.25000,0.000,3.00,0.50,-7.276823e-01
-53.75000,7.25000,0.000,3.00,0.50,-7.873864e-01
-53.25000,7.25000,0.000,3.00,0.50,-8.544112e-01
-52.75000,7.25000,0.000,3.00,0.50,-8.435516e-01
-52.25000,7.25000,0.000,3.00,0.50,-8.350549e-01
-51.75000,7.25000,0.000,3.00,0.50,-7.567177e-01
-51.25000,7.25000,0.000,3.00,0.50,-7.542365e-01
-50.75000,7.25000,0.000,3.00,0.50,-7.919458e-01
-50.25000,7.25000,0.000,3.00,0.50,-7.925638e-01
-49.75000,7.25000,0.000,3.00,0.50,-7.940478e-01
-49.25000,7.25000,0.000,3.00,0.50,-7.961680e-01
-48.75000,7.25000,0.000,3.00,0.50,-7.991365e-01
-48.25000,7.25000,0.000,3.00,0.50,-8.035133e-01
-47.75000,7.25000,0.000,3.00,0.50,-8.926181e-01
-47.25000,7.25000,0.000,3.00,0.50,-9.023838e-01
-46.75000,7.25000,0.000,3.00,0.50,-9.146844e-01
-46.25000,7.25000,0.000,3.00,0.50,-8.381306e-01
-45.75000,7.25000,0.000,3.00,0.50,-8.049523e-01
-45.25000,7.25000,0.000,3.00,0.50,-8.139753e-01
-44.75000,7.25000,0.000,3.00,0.50,-9.070191e-01
-44.25000,7.25000,0.000,3.00,0.50,-9.145800e-01
-43.75000,7.25000,0.000,3.00,0.50,-9.217595e-01
-43.25000,7.25000,0.000,3.00,0.50,-9.286066e-01
-42.75000,7.25000,0.000,3.00,0.50,-9.352109e-01
-42.25000,7.25000,0.000,3.00,0.50,-9.416769e-01
-41.75000,7.25000,0.000,3.00,0.50,-9.481053e-01
-41.25000,7.25000,0.000,3.00,0.50,-9.545790e-01
-40.75000,7.25000,0.000,3.00,0.50,-9.054842e-01
-40.25000,7.25000,0.000,3.00,0.50,-8.608828e-01
-39.75000,7.25000,0.000,3.00,0.50,-8.738830e-01
-39.25000,7.25000,0.000,3.00,0.50,-8.787965e-01
-38.75000,7.25000,0.000,3.00,0.50,-8.838122e-01
-38.25000,7.25000,0.000,3.00,0.50,-9.420314e-01
-37.75000,7.25000,0.000,3.00,0.50,-9.468739e-01
-37.25000,7.25000,0.000,3.00,0.50,-9.517935e-01
-36.75000,7.25000,0.000,3.00,0.50,-9.567689e-01
-36.25000,7.25000,0.000,3.00,0.50,-1.083045e+00
-35.75000,7.25000,0.000,3.00,0.50,-1.086677e+00
-35.25000,7.25000,0.000,3.00,0.50,-1.090355e+00
-34.75000,7.25000,0.000,3.00,0.50,-1.182788e+00
-34.25000,7.25000,0.000,3.00,0.50,-1.185772e+00
-33.75000,7.25000,0.000,3.00,0.50,-1.301007e+00
-33.25000,7.25000,0.000,3.00,0.50,-1.303054e+00
-32.75000,7.25000,0.000,3.00,0.50,-1.305355e+00
-32.25000,7.25000,0.000,3.00,0.50,-1.307894e+00
-31.75000,7.25000,0.000,3.00,0.50,-1.310654e+00
-31.25000,7.25000,0.000,3.00,0.50,-1.313616e+00
-30.75000,7.25000,0.000,3.00,0.50,-1.734465e+00
-30.25000,7.25000,0.000,3.00,0.50,-2.463881e+00
-79.75000,7.75000,0.000,3.00,0.50,-2.345611e+00
-79.25000,7.75000,0.000,3.00,0.50,-2.341891e+00
-78.75000,7.75000,0.000,3.00,0.50,-2.338138e+00
-78.25000,7.75000,0.000,3.00,0.50,-2.334351e+00
-77.75000,7.75000,0.000,3.00,0.50,-2.330533e+00
-77.25000,7.75000,0.000,3.00,0.50,-2.326685e+00
-76.75000,7.75000,0.000,3.00,0.50,-2.322810e+00
-76.25000,7.75000,0.000,3.00,0.50,-2.318909e+00
-75.75000,7.75000,0.000,3.00,0.50,-2.314986e+00
-75.25000,7.75000,0.000,3.00,0.50,-2.311045e+00
-74.75000,7.75000,0.000,3.00,0.50,-2.307088e+00
-74.25000,7.75000,0.000,3.00,0.50,-2.303121e+00
-73.75000,7.75000,0.000,3.00,0.50,-2.299149e+00
-73.25000,7.75000,0.000,3.00,0.50,-2.295178e+00
-72.75000,7.75000,0.000,3.00,0.50,-2.291215e+00
-72.25000,7.75000,0.000,3.00,0.50,-2.181665e+00
-71.75000,7.75000,0.000,3.00,0.50,-2.178181e+00
-71.25000,7.75000,0.000,3.00,0.50,-2.174720e+00
-70.75000,7.75000,0.000,3.00,0.50,-2.171292e+00
-70.25000,7.75000,0.000,3.00,0.50,-1.662112e+00
-69.75000,7.75000,0.000,3.00,0.50,-1.657388e+00
-69.25000,7.75000,0.000,3.00,0.50,-1.652712e+00
-68.75000,7.75000,0.000,3.00,0.50,-1.648102e+00
-68.25000,7.75000,0.000,3.00,0.50,-1.643577e+00
-67.75000,7.75000,0.000,3.00,0.50,-1.639160e+00
-67.25000,7.75000,0.000,3.00,0.50,-1.634876e+00
-66.75000,7.75000,0.000,3.00,0.50,-1.630751e+00
-66.25000,7.75000,0.000,3.00,0.50,-1.626813e+00
-65.75000,7.75000,0.000,3.00,0.50,-1.293765e+00
-65.25000,7.75000,0.000,3.00,0.50,-1.028135e+00
-64.75000,7.75000,0.000,3.00,0.50,-1.019846e+00
-64.25000,7.75000,0.000,3.00,0.50,-1.011602e+00
-63.75000,7.75000,0.000,3.00,0.50,-1.003482e+00
-63.25000,7.75000,0.000,3.00,0.50,-9.955930e-01
-62.75000,7.75000,0.000,3.00,0.50,-6.605194e-01
-62.25000,7.75000,0.000,3.00,0.50,-6.432294e-01
-61.75000,7.75000,0.000,3.00,0.50,-6.314881e-01
-61.25000,7.75000,0.000,3.00,0.50,-4.579957e-01
-60.75000,7.75000,0.000,3.00,0.50,-3.928333e-01
-60.25000,7.75000,0.000,3.00,0.50,-3.994475e-01
-59.75000,7.75000,0.000,3.00,0.50,-5.524739e-01
-59.25000,7.75000,0.000,3.00,0.50,-7.706645e-01
-58.75000,7.75000,0.000,3.00,0.50,-7.690678e-01
-58.25000,7.75000,0.000,3.00,0.50,-7.039486e-01
-57.75000,7.75000,0.000,3.00,0.50,-7.018068e-01
-57.25000,7.75000,0.000,3.00,0.50,-7.625214e-01
-56.75000,7.75000,0.000,3.00,0.50,-7.596403e-01
-56.25000,7.75000,0.000,3.00,0.50,-7.565321e-01
-55.75000,7.75000,0.000,3.00,0.50,-7.530993e-01
-55.25000,7.75000,0.000,3.00,0.50,-7.492934e-01
-54.75000,7.75000,0.000,3.00,0.50,-7.451291e-01
-54.25000,7.75000,0.000,3.00,0.50,-8.097678e-01
-53.75000,7.75000,0.000,3.00,0.50,-8.833180e-01
-53.25000,7.75000,0.000,3.00,0.50,-8.733403e-01
-52.75000,7.75000,0.000,3.00,0.50,-8.646089e-01
-52.25000,7.75000,0.000,3.00,0.50,-8.576624e-01
-51.75000,7.75000,0.000,3.00,0.50,-8.528569e-01
-51.25000,7.75000,0.000,3.00,0.50,-8.982630e-01
-50.75000,7.75000,0.000,3.00,0.50,-8.967744e-01
-50.25000,7.75000,0.000,3.00,0.50,-8.968839e-01
-49.75000,7.75000,0.000,3.00,0.50,-8.981757e-01
-49.25000,7.75000,0.000,3.00,0.50,-9.004764e-01
-48.75000,7.75000,0.000,3.00,0.50,-9.038929e-01
-48.25000,7.75000,0.000,3.00,0.50,-9.087393e-01
-47.75000,7.75000,0.000,3.00,0.50,-9.153653e-01
-47.25000,7.75000,0.000,3.00,0.50,-9.239441e-01
-46.75000,7.75000,0.000,3.00,0.50,-9.343443e-01
-46.25000,7.75000,0.000,3.00,0.50,-9.461701e-01
-45.75000,7.75000,0.000,3.00,0.50,-8.630338e-01
-45.25000,7.75000,0.000,3.00,0.50,-9.690006e-01
-44.75000,7.75000,0.000,3.00,0.50,-9.194590e-01
-44.25000,7.75000,0.000,3.00,0.50,-9.261228e-01
-43.75000,7.75000,0.000,3.00,0.50,-9.326353e-01
-43.25000,7.75000,0.000,3.00,0.50,-9.389896e-01
-42.75000,7.75000,0.000,3.00,0.50,-9.452199e-01
-42.25000,7.75000,0.000,3.00,0.50,-9.513805e-01
-41.75000,7.75000,0.000,3.00,0.50,-9.575306e-01
-41.25000,7.75000,0.000,3.00,0.50,-9.637228e-01
-40.75000,7.75000,0.000,3.00,0.50,-9.699962e-01
-40.25000,7.75000,0.000,3.00,0.50,-9.763731e-01
-39.75000,7.75000,0.000,3.00,0.50,-9.936121e-01
-39.25000,7.75000,0.000,3.00,0.50,-9.397052e-01
-38.75000,7.75000,0.000,3.00,0.50,-8.914093e-01
-38.25000,7.75000,0.000,3.00,0.50,-9.501267e-01
-37.75000,7.75000,0.000,3.00,0.50,-9.546631e-01
-37.25000,7.75000,0.000,3.00,0.50,-9.592850e-01
-36.75000,7.75000,0.000,3.00,0.50,-1.085420e+00
-36.25000,7.75000,0.000,3.00,0.50,-1.088955e+00
-35.75000,7.75000,0.000,3.00,0.50,-1.092517e+00
-35.25000,7.75000,0.000,3.00,0.50,-1.096117e+00
-34.75000,7.75000,0.000,3.00,0.50,-1.189266e+00
-34.25000,7.75000,0.000,3.00,0.50,-1.192159e+00
-33.75000,7.75000,0.000,3.00,0.50,-1.308750e+00
-33.25000,7.75000,0.000,3.00,0.50,-1.310657e+00
-32.75000,7.75000,0.000,3.00,0.50,-1.312803e+00
-32.25000,7.75000,0.000,3.00,0.50,-1.475239e+00
-31.75000,7.75000,0.000,3.00,0.50,-2.461869e+00
-31.25000,7.75000,0.000,3.00,0.50,-2.463477e+00
-30.75000,7.75000,0.000,3.00,0.50,-2.465110e+00
-30.25000,7.75000,0.000,3.00,0.50,-2.466767e+00
-79.75000,8.25000,0.000,3.00,0.50,-2.348260e+00
-79.25000,8.25000,0.000,3.00,0.50,-2.344636e+00
-78.75000,8.25000,0.000,3.00,0.50,-2.340982e+00
-78.25000,8.25000,0.000,3.00,0.50,-2.337299e+00
-77.75000,8.25000,0.000,3.00,0.50,-2.333590e+00
-77.25000,8.25000,0.000,3.00,0.50,-2.329856e+00
-76.75000,8.25000,0.000,3.00,0.50,-2.326100e+00
-76.25000,8.25000,0.000,3.00,0.50,-2.322324e+00
-75.75000,8.25000,0.000,3.00,0.50,-2.318532e+00
-75.25000,8.25000,0.000,3.00,0.50,-2.314727e+00
-74.75000,8.25000,0.000,3.00,0.50,-2.310913e+00
-74.25000,8.25000,0.000,3.00,0.50,-2.307094e+00
-73.75000,8.25000,0.000,3.00,0.50,-2.303277e+00
-73.25000,8.25000,0.000,3.00,0.50,-2.299468e+00
-72.75000,8.25000,0.000,3.00,0.50,-2.295672e+00
-72.25000,8.25000,0.000,3.00,0.50,-2.291898e+00
-71.75000,8.25000,0.000,3.00,0.50,-2.182289e+00
-71.25000,8.25000,0.000,3.00,0.50,-2.178982e+00
-70.75000,8.25000,0.000,3.00,0.50,-2.175711e+00
-70.25000,8.25000,0.000,3.00,0.50,-2.172486e+00
-69.75000,8.25000,0.000,3.00,0.50,-1.663073e+00
-69.25000,8.25000,0.000,3.00,0.50,-1.658657e+00
-68.75000,8.25000,0.000,3.00,0.50,-1.654315e+00
-68.25000,8.25000,0.000,3.00,0.50,-1.650065e+00
-67.75000,8.25000,0.000,3.00,0.50,-1.645928e+00
-67.25000,8.25000,0.000,3.00,0.50,-1.641926e+00
-66.75000,8.25000,0.000,3.00,0.50,-1.638083e+00
-66.25000,8.25000,0.000,3.00,0.50,-1.634425e+00
-65.75000,8.25000,0.000,3.00,0.50,-1.630977e+00
-65.25000,8.25000,0.000,3.00,0.50,-1.183242e+00
-64.75000,8.25000,0.000,3.00,0.50,-1.028766e+00
-64.25000,8.25000,0.000,3.00,0.50,-1.021245e+00
-63.75000,8.25000,0.000,3.00,0.50,-1.013895e+00
-63.25000,8.25000,0.000,3.00,0.50,-1.006807e+00
-62.75000,8.25000,0.000,3.00,0.50,-1.000088e+00
-62.25000,8.25000,0.000,3.00,0.50,-9.938579e-01
-61.75000,8.25000,0.000,3.00,0.50,-6.663135e-01
-61.25000,8.25000,0.000,3.00,0.50,-6.637705e-01
-60.75000,8.25000,0.000,3.00,0.50,-8.694252e-01
-60.25000,8.25000,0.000,3.00,0.50,-8.652849e-01
-59.75000,8.25000,0.000,3.00,0.50,-8.618241e-01
-59.25000,8.25000,0.000,3.00,0.50,-8.590183e-01
-58.75000,8.25000,0.000,3.00,0.50,-8.568002e-01
-58.25000,8.25000,0.000,3.00,0.50,-8.550661e-01
-57.75000,8.25000,0.000,3.00,0.50,-7.760903e-01
-57.25000,8.25000,0.000,3.00,0.50,-7.731568e-01
-56.75000,8.25000,0.000,3.00,0.50,-7.702122e-01
-56.25000,8.25000,0.000,3.00,0.50,-7.671652e-01
-55.75000,8.25000,0.000,3.00,0.50,-7.639545e-01
-55.25000,8.25000,0.000,3.00,0.50,-7.605595e-01
-54.75000,8.25000,0.000,3.00,0.50,-8.290397e-01
-54.25000,8.25000,0.000,3.00,0.50,-9.079910e-01
-53.75000,8.25000,0.000,3.00,0.50,-8.989768e-01
-53.25000,8.25000,0.000,3.00,0.50,-8.906726e-01
-52.75000,8.25000,0.000,3.00,0.50,-8.834381e-01
-52.25000,8.25000,0.000,3.00,0.50,-8.776026e-01
-51.75000,8.25000,0.000,3.00,0.50,-9.241658e-01
-51.25000,8.25000,0.000,3.00,0.50,-9.206541e-01
-50.75000,8.25000,0.000,3.00,0.50,-9.188683e-01
-50.25000,8.25000,0.000,3.00,0.50,-9.185656e-01
-49.75000,8.25000,0.000,3.00,0.50,-9.195284e-01
-49.25000,8.25000,0.000,3.00,0.50,-9.216503e-01
-48.75000,8.25000,0.000,3.00,0.50,-9.249616e-01
-48.25000,8.25000,0.000,3.00,0.50,-9.295907e-01
-47.75000,8.25000,0.000,3.00,0.50,-9.356760e-01
-47.25000,8.25000,0.000,3.00,0.50,-9.432660e-01
-46.75000,8.25000,0.000,3.00,0.50,-9.522584e-01
-46.25000,8.25000,0.000,3.00,0.50,-9.624099e-01
-45.75000,8.25000,0.000,3.00,0.50,-9.733999e-01
-45.25000,8.25000,0.000,3.00,0.50,-1.112892e+00
-44.75000,8.25000,0.000,3.00,0.50,-9.902159e-01
-44.25000,8.25000,0.000,3.00,0.50,-9.974313e-01
-43.75000,8.25000,0.000,3.00,0.50,-9.434377e-01
-43.25000,8.25000,0.000,3.00,0.50,-9.492828e-01
-42.75000,8.25000,0.000,3.00,0.50,-9.551005e-01
-42.25000,8.25000,0.000,3.00,0.50,-9.609114e-01
-41.75000,8.25000,0.000,3.00,0.50,-9.667451e-01
-41.25000,8.25000,0.000,3.00,0.50,-9.726311e-01
-40.75000,8.25000,0.000,3.00,0.50,-9.785928e-01
-40.25000,8.25000,0.000,3.00,0.50,-9.954894e-01
-39.75000,8.25000,0.000,3.00,0.50,-1.001693e+00
-39.25000,8.25000,0.000,3.00,0.50,-1.007986e+00
-38.75000,8.25000,0.000,3.00,0.50,-1.014357e+00
-38.25000,8.25000,0.000,3.00,0.50,-1.093885e+00
-37.75000,8.25000,0.000,3.00,0.50,-1.278506e+00
-37.25000,8.25000,0.000,3.00,0.50,-1.284492e+00
-36.75000,8.25000,0.000,3.00,0.50,-1.290351e+00
-36.25000,8.25000,0.000,3.00,0.50,-1.296097e+00
-35.75000,8.25000,0.000,3.00,0.50,-1.301741e+00
-35.25000,8.25000,0.000,3.00,0.50,-1.307297e+00
-34.75000,8.25000,0.000,3.00,0.50,-1.469209e+00
-34.25000,8.25000,0.000,3.00,0.50,-1.728068e+00
-33.75000,8.25000,0.000,3.00,0.50,-1.730523e+00
